eval,J,J_nonqs,J_iota,J_mr,residual_norm,major_radius,iota,lsq_nfev,best_J,boozer_norm,normal_norm,pressure_norm,jump_norm,sheet_current_norm
3.100000000000000000e+02,8.043967496216324281e-04,8.031318458205592139e-04,0.000000000000000000e+00,1.264903801073212527e-06,1.947347908940333758e-15,1.469827403568435109e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.946811402309261636e-15,4.570822935777835838e-17,0.000000000000000000e+00,7.868525249746115703e-21,6.261573441702421662e-15
3.110000000000000000e+02,8.043967448429454334e-04,8.031318409212695811e-04,0.000000000000000000e+00,1.264903921675872245e-06,2.027482380860571051e-15,1.469827403492609985e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.027195517878419243e-15,3.410479338427147037e-17,0.000000000000000000e+00,7.868524971181060518e-21,6.261573220027395476e-15
3.120000000000000000e+02,8.043967456254428727e-04,8.031318417501039780e-04,0.000000000000000000e+00,1.264903875338889126e-06,1.983640641789699294e-15,1.469827403521742903e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.983260926916982918e-15,3.881097090161804544e-17,0.000000000000000000e+00,7.868524938770617662e-21,6.261573194235983399e-15
3.130000000000000000e+02,8.043967490297107342e-04,8.031318451170233515e-04,0.000000000000000000e+00,1.264903912687338815e-06,1.978326696785612046e-15,1.469827403498261242e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.977845417596266687e-15,4.363511482975255399e-17,0.000000000000000000e+00,7.868524877920402156e-21,6.261573145812920302e-15
3.140000000000000000e+02,8.043967308733047765e-04,8.031318269924419802e-04,0.000000000000000000e+00,1.264903880862823385e-06,1.983318513568167682e-15,1.469827403518269904e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.982547296796868488e-15,5.530408812883209262e-17,0.000000000000000000e+00,7.868524852847702735e-21,6.261573125860701611e-15
3.150000000000000000e+02,8.043967315443582670e-04,8.031318276454834032e-04,0.000000000000000000e+00,1.264903898874854071e-06,1.973159844307814322e-15,1.469827403506945407e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.972697257261441746e-15,4.272355696928555030e-17,0.000000000000000000e+00,7.868524858348190253e-21,6.261573130237850960e-15
3.160000000000000000e+02,8.043967225693033013e-04,8.031318187020078858e-04,0.000000000000000000e+00,1.264903867295439059e-06,2.001930954177408977e-15,1.469827403526799969e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.001390728958459683e-15,4.650478761248324965e-17,0.000000000000000000e+00,7.868524877322998247e-21,6.261573145337523533e-15
3.170000000000000000e+02,8.043967395479650504e-04,8.031318356382178072e-04,0.000000000000000000e+00,1.264903909747197246e-06,2.021344997288203974e-15,1.469827403500109764e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.020652868525714109e-15,5.289218202096192546e-17,0.000000000000000000e+00,7.868525180848937574e-21,6.261573386875790422e-15
3.180000000000000000e+02,8.043967355537666323e-04,8.031318316897447483e-04,0.000000000000000000e+00,1.264903864021905111e-06,1.993142552230893724e-15,1.469827403528858101e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.992516700534245482e-15,4.994428439461427127e-17,0.000000000000000000e+00,7.868524926115148432e-21,6.261573184165082160e-15
3.190000000000000000e+02,8.043967428697219825e-04,8.031318389903562525e-04,0.000000000000000000e+00,1.264903879365735214e-06,2.002425146301899125e-15,1.469827403519211151e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.001707126832993713e-15,5.361944485230233488e-17,0.000000000000000000e+00,7.868525173761029382e-21,6.261573381235412861e-15
3.200000000000000000e+02,8.043967366778867435e-04,8.031318327807841165e-04,0.000000000000000000e+00,1.264903897102646423e-06,1.991863610882047987e-15,1.469827403508059627e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.991273715099245243e-15,4.847304249792617339e-17,0.000000000000000000e+00,7.868524875112519677e-21,6.261573143578479677e-15
3.210000000000000000e+02,8.043967396716885645e-04,8.031318357889631089e-04,0.000000000000000000e+00,1.264903882725442695e-06,1.976083543801149256e-15,1.469827403517098841e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.975546089331217765e-15,4.608493189673275518e-17,0.000000000000000000e+00,7.868524887733603534e-21,6.261573153622018486e-15
3.220000000000000000e+02,8.043967381760645189e-04,8.031318342678412303e-04,0.000000000000000000e+00,1.264903908223268084e-06,1.991784067007847679e-15,1.469827403501067886e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.991175093323701973e-15,4.924954062480375404e-17,0.000000000000000000e+00,7.868524798633349570e-21,6.261573082718289190e-15
3.230000000000000000e+02,8.043964504262988806e-04,8.031315480051023480e-04,0.000000000000000000e+00,1.264902421196548012e-06,1.950524604568226400e-15,1.469827404435989360e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.949945115534367824e-15,4.754239547796103406e-17,0.000000000000000000e+00,7.868524861019038303e-21,6.261573132363244187e-15
3.240000000000000000e+02,8.043957086025164656e-04,8.031308045659320966e-04,0.000000000000000000e+00,1.264904036584375210e-06,1.996301751069566998e-15,1.469827403420364886e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.995911357210196047e-15,3.947829050071622379e-17,0.000000000000000000e+00,7.868524845030863161e-21,6.261573119640258060e-15
3.250000000000000000e+02,8.043950539816196966e-04,8.031301498752658335e-04,0.000000000000000000e+00,1.264904106353849307e-06,1.997636484965964297e-15,1.469827403376499531e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.997213033139263899e-15,4.112938443401361411e-17,0.000000000000000000e+00,7.868524851075039198e-21,6.261573124450059751e-15
3.260000000000000000e+02,8.043968569978969920e-04,8.031319530431662006e-04,0.000000000000000000e+00,1.264903954730832839e-06,1.960100084873173279e-15,1.469827403471827720e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.959520180069448855e-15,4.767605854620660417e-17,0.000000000000000000e+00,7.868524848166918084e-21,6.261573122135851877e-15
3.270000000000000000e+02,8.043969596988710192e-04,8.031320565024327451e-04,0.000000000000000000e+00,1.264903196438242886e-06,2.004544488410967905e-15,1.469827403948580358e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.003983160802306347e-15,4.743518923408037512e-17,0.000000000000000000e+00,7.868524866795616907e-21,6.261573136960099187e-15
3.280000000000000000e+02,8.043970928219175680e-04,8.031321888716695190e-04,0.000000000000000000e+00,1.264903950248044161e-06,1.991095205123164879e-15,1.469827403474646133e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.990754352175096060e-15,3.684053607721613506e-17,0.000000000000000000e+00,7.868524862400887020e-21,6.261573133462883946e-15
3.290000000000000000e+02,8.043967247375243077e-04,8.031318216010116225e-04,0.000000000000000000e+00,1.264903136512702370e-06,1.954081693025726572e-15,1.469827403986256664e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.953594071142581319e-15,4.365166838656514306e-17,0.000000000000000000e+00,7.868524861664569395e-21,6.261573132876940153e-15
3.300000000000000000e+02,8.043966984287951325e-04,8.031317944568991439e-04,0.000000000000000000e+00,1.264903971895962079e-06,1.976023300825977509e-15,1.469827403461035686e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.975539674978375163e-15,4.371587734009295911e-17,0.000000000000000000e+00,7.868524855909321970e-21,6.261573128297059862e-15
3.310000000000000000e+02,8.043966693700359358e-04,8.031317653955611724e-04,0.000000000000000000e+00,1.264903974474810639e-06,1.983248550108375581e-15,1.469827403459414317e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.982838968862129162e-15,4.030428025443301751e-17,0.000000000000000000e+00,7.868524850859210160e-21,6.261573124278309744e-15
3.320000000000000000e+02,8.043967387778006278e-04,8.031318348574890270e-04,0.000000000000000000e+00,1.264903920311575971e-06,1.992713517413481433e-15,1.469827403493467743e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.992230729028188740e-15,4.386211048623972560e-17,0.000000000000000000e+00,7.868524821917746301e-21,6.261573101247423319e-15
3.330000000000000000e+02,8.043967439395630298e-04,8.031318400415082565e-04,0.000000000000000000e+00,1.264903898054792982e-06,1.988883908942388948e-15,1.469827403507460994e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.988515398452017710e-15,3.828463539406270812e-17,0.000000000000000000e+00,7.868524841632964520e-21,6.261573116936297679e-15
3.340000000000000000e+02,8.043967511927064282e-04,8.031318472927070299e-04,0.000000000000000000e+00,1.264903899999347907e-06,2.010249421204047060e-15,1.469827403506238417e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.009793319778165272e-15,4.281993886442812967e-17,0.000000000000000000e+00,7.868524854066822408e-21,6.261573126830845907e-15
3.350000000000000000e+02,8.043967380757805884e-04,8.031318352498035716e-04,0.000000000000000000e+00,1.264902825977013046e-06,1.958757187358356884e-15,1.469827404181496266e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.958299794045103919e-15,4.232771679422418101e-17,0.000000000000000000e+00,7.868524857779023788e-21,6.261573129784922527e-15
3.360000000000000000e+02,8.043967328598241239e-04,8.031318288849933085e-04,0.000000000000000000e+00,1.264903974830806093e-06,1.994035461141337747e-15,1.469827403459190496e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.993665860251839769e-15,3.839085690011849570e-17,0.000000000000000000e+00,7.868524839890032527e-21,6.261573115549314547e-15
3.370000000000000000e+02,8.043967028182715450e-04,8.031317994110533098e-04,0.000000000000000000e+00,1.264903407218261043e-06,1.959989525507467723e-15,1.469827403816059030e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.959405789920448102e-15,4.783189796881962550e-17,0.000000000000000000e+00,7.868524871649041617e-21,6.261573140822331413e-15
3.380000000000000000e+02,8.043967460973695154e-04,8.031318421454368330e-04,0.000000000000000000e+00,1.264903951932665639e-06,1.980591772872555517e-15,1.469827403473586980e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.980087531373127428e-15,4.468935901546187290e-17,0.000000000000000000e+00,7.868524853008083046e-21,6.261573125988327472e-15
3.390000000000000000e+02,8.043967365805813332e-04,8.031318326124981585e-04,0.000000000000000000e+00,1.264903968083137076e-06,2.056544713536359333e-15,1.469827403463432880e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.056001072454853179e-15,4.728370519455199456e-17,0.000000000000000000e+00,7.868524795106434688e-21,6.261573079911660140e-15
3.400000000000000000e+02,8.043967387678975251e-04,8.031318353669805645e-04,0.000000000000000000e+00,1.264903400917000412e-06,1.989538656574099979e-15,1.469827403820020750e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.988889922379296269e-15,5.080297824771181980e-17,0.000000000000000000e+00,7.868524833533824242e-21,6.261573110491203898e-15
3.410000000000000000e+02,8.043967517011338213e-04,8.031318477494600464e-04,0.000000000000000000e+00,1.264903951673792041e-06,1.997438185869504088e-15,1.469827403473749738e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.997023093428645965e-15,4.071941331138113998e-17,0.000000000000000000e+00,7.868524855506587449e-21,6.261573127976574864e-15
3.420000000000000000e+02,8.043967084692024401e-04,8.031318045251259951e-04,0.000000000000000000e+00,1.264903944076395666e-06,1.999292278503515653e-15,1.469827403478526362e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.998803356336174026e-15,4.421263983421859480e-17,0.000000000000000000e+00,7.868524884380899548e-21,6.261573150954021485e-15
3.430000000000000000e+02,8.043967386009541346e-04,8.031318346959006194e-04,0.000000000000000000e+00,1.264903905053565975e-06,1.991700166210690835e-15,1.469827403503060737e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.991055307284327905e-15,5.067854927571034338e-17,0.000000000000000000e+00,7.868524817100040069e-21,6.261573097413615329e-15
3.440000000000000000e+02,8.043967389821469333e-04,8.031318350658554458e-04,0.000000000000000000e+00,1.264903916291440077e-06,2.010533767060513821e-15,1.469827403495995277e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.009960273602369194e-15,4.801798588983270465e-17,0.000000000000000000e+00,7.868524891458973460e-21,6.261573156586574334e-15
3.450000000000000000e+02,8.043967356169837504e-04,8.031318317105020158e-04,0.000000000000000000e+00,1.264903906481785920e-06,1.948638083132624634e-15,1.469827403502162788e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.947971617997811150e-15,5.096032228965100124e-17,0.000000000000000000e+00,7.868524809872204039e-21,6.261573091661886107e-15
3.460000000000000000e+02,8.043967497559950013e-04,8.031318458552349267e-04,0.000000000000000000e+00,1.264903900760076455e-06,2.001668912154112736e-15,1.469827403505760133e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.000901298458938129e-15,5.542948355930024923e-17,0.000000000000000000e+00,7.868524915933685174e-21,6.261573176062930039e-15
3.470000000000000000e+02,8.043967059839820773e-04,8.031318020823344749e-04,0.000000000000000000e+00,1.264903901647592919e-06,2.012548409027238090e-15,1.469827403505202135e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.011845504521175397e-15,5.318613121943410031e-17,0.000000000000000000e+00,7.868524862592333484e-21,6.261573133615232708e-15
3.480000000000000000e+02,8.043966318847271335e-04,8.031317279547965995e-04,0.000000000000000000e+00,1.264903929930518330e-06,2.015263174436584649e-15,1.469827403487420137e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.014588006008707198e-15,5.216155887401540807e-17,0.000000000000000000e+00,7.868524854198640276e-21,6.261573126935743108e-15
3.490000000000000000e+02,8.043966477424846235e-04,8.031317438303521355e-04,0.000000000000000000e+00,1.264903912132508518e-06,2.023390524884947628e-15,1.469827403498610074e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.022965113423329254e-15,4.148934808365851534e-17,0.000000000000000000e+00,7.868524861585887634e-21,6.261573132814327474e-15
3.500000000000000000e+02,8.043967437698081946e-04,8.031318398701878334e-04,0.000000000000000000e+00,1.264903899620396378e-06,2.003748132605167199e-15,1.469827403506476671e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.003488273419704586e-15,3.226944571126414608e-17,0.000000000000000000e+00,7.868524865583060442e-21,6.261573135995176361e-15
3.510000000000000000e+02,8.043967617827730123e-04,8.031318578811737652e-04,0.000000000000000000e+00,1.264903901599208703e-06,1.999867941070201708e-15,1.469827403505232555e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.999081942964887742e-15,5.606395428599893359e-17,0.000000000000000000e+00,7.868524869793221541e-21,6.261573139345518323e-15
3.520000000000000000e+02,8.043967467964382480e-04,8.031318429182507206e-04,0.000000000000000000e+00,1.264903878187559607e-06,2.038424054046945742e-15,1.469827403519951892e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.037785576940046348e-15,5.101535524126999492e-17,0.000000000000000000e+00,7.868524833720717687e-21,6.261573110639930211e-15
3.530000000000000000e+02,8.043967377241897617e-04,8.031318338352351309e-04,0.000000000000000000e+00,1.264903888954657879e-06,1.993385315717875148e-15,1.469827403513182418e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.992945492379332872e-15,4.187220154991298568e-17,0.000000000000000000e+00,7.868524790787022203e-21,6.261573076474381761e-15
3.540000000000000000e+02,8.043967334979057254e-04,8.031318296369938754e-04,0.000000000000000000e+00,1.264903860911888755e-06,1.976195305327705149e-15,1.469827403530813426e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.975300972461129858e-15,5.944705990595056958e-17,0.000000000000000000e+00,7.868524900964630909e-21,6.261573164150936310e-15
3.550000000000000000e+02,8.043967360782691657e-04,8.031318321897064740e-04,0.000000000000000000e+00,1.264903888562638961e-06,2.003252917706852176e-15,1.469827403513428887e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.002861636492978103e-15,3.959188431700817180e-17,0.000000000000000000e+00,7.868524933270176787e-21,6.261573189858872704e-15
3.560000000000000000e+02,8.043967371584232525e-04,8.031318332555317449e-04,0.000000000000000000e+00,1.264903902891458261e-06,2.008606636206987091e-15,1.469827403504420094e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.008200718583050449e-15,4.037936150253024571e-17,0.000000000000000000e+00,7.868524881258171157e-21,6.261573148469033902e-15
3.570000000000000000e+02,8.043967394105501229e-04,8.031318355219447137e-04,0.000000000000000000e+00,1.264903888605372620e-06,2.043139170322922633e-15,1.469827403513402020e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.042381398898860235e-15,5.564072858851476883e-17,0.000000000000000000e+00,7.868524874623012984e-21,6.261573143188942528e-15
3.580000000000000000e+02,8.043967398869623269e-04,8.031318359797318422e-04,0.000000000000000000e+00,1.264903907230506718e-06,2.032473387903259633e-15,1.469827403501692054e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.031829757486359972e-15,5.114595845185400537e-17,0.000000000000000000e+00,7.868524813461203078e-21,6.261573094517919938e-15
3.590000000000000000e+02,8.043967325037740821e-04,8.031318286628385487e-04,0.000000000000000000e+00,1.264903840935525984e-06,2.007429679263083633e-15,1.469827403543372935e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.006998735044742518e-15,4.159320441101004960e-17,0.000000000000000000e+00,7.868525143699871983e-21,6.261573357313503311e-15
3.600000000000000000e+02,8.043967176689063728e-04,8.031318053604803503e-04,0.000000000000000000e+00,1.264912308425975539e-06,2.009851070883944987e-15,1.469827398219713865e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.009223293657211751e-15,5.023030257416770958e-17,0.000000000000000000e+00,7.868524840907791711e-21,6.261573116359221473e-15
3.610000000000000000e+02,8.043967134787617223e-04,8.031318101420248682e-04,0.000000000000000000e+00,1.264903336736815308e-06,2.013480679097793990e-15,1.469827403860372028e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.012874800933594232e-15,4.939110046095231847e-17,0.000000000000000000e+00,7.868524862134893525e-21,6.261573133251212843e-15
3.620000000000000000e+02,8.043967066423368499e-04,8.031318030288588008e-04,0.000000000000000000e+00,1.264903613478072629e-06,2.033431528566321145e-15,1.469827403686379652e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.032930119898907140e-15,4.515427901611856955e-17,0.000000000000000000e+00,7.868524782692713301e-21,6.261573070033133677e-15
3.630000000000000000e+02,8.043967742523252043e-04,8.031318623946517897e-04,0.000000000000000000e+00,1.264911857673455861e-06,2.024615759354458284e-15,1.469827398503109395e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.024100598711294131e-15,4.566989447214044144e-17,0.000000000000000000e+00,7.868524910799104785e-21,6.261573171976962660e-15
3.640000000000000000e+02,8.043967590961451824e-04,8.031318553468675585e-04,0.000000000000000000e+00,1.264903749277633999e-06,1.994148638102525372e-15,1.469827403600999949e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.993556990853242748e-15,4.857278048872166989e-17,0.000000000000000000e+00,7.868524878400101652e-21,6.261573146194654827e-15
3.650000000000000000e+02,8.043967575385629941e-04,8.031318537345888886e-04,0.000000000000000000e+00,1.264903803974151928e-06,1.979366845232313849e-15,1.469827403566611235e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.978822505619770956e-15,4.641766038590091275e-17,0.000000000000000000e+00,7.868524848821388200e-21,6.261573122656661791e-15
3.660000000000000000e+02,8.043967608862684620e-04,8.031318570076309907e-04,0.000000000000000000e+00,1.264903878637498426e-06,2.012206394370778777e-15,1.469827403519669007e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.011760792867804850e-15,4.234484342441958734e-17,0.000000000000000000e+00,7.868524863441779932e-21,6.261573134291200518e-15
3.670000000000000000e+02,8.043967254761310746e-04,8.031318214651801722e-04,0.000000000000000000e+00,1.264904010950931377e-06,1.980588953773989354e-15,1.469827403436481106e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,1.980100639293331156e-15,4.397797198340355553e-17,0.000000000000000000e+00,7.868524797729903356e-21,6.261573081999350549e-15
3.680000000000000000e+02,8.043967297768156660e-04,8.031318258848273292e-04,0.000000000000000000e+00,1.264903891988389389e-06,2.040530988606523622e-15,1.469827403511275055e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.040085548424733121e-15,4.263414723149236398e-17,0.000000000000000000e+00,7.868525095961419136e-21,6.261573319324450183e-15
3.690000000000000000e+02,8.043967299225732040e-04,8.031318259945084735e-04,0.000000000000000000e+00,1.264903928064720317e-06,2.018523965487698648e-15,1.469827403488593198e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.018126340143228137e-15,4.006337986701593585e-17,0.000000000000000000e+00,7.868524892002988483e-21,6.261573157019486999e-15
3.700000000000000000e+02,8.043967287280829508e-04,8.031318248418530285e-04,0.000000000000000000e+00,1.264903886229950247e-06,2.013197737305056760e-15,1.469827403514895492e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.950210873861819067e-04,2.012890440066444744e-15,3.517393519922383907e-17,0.000000000000000000e+00,7.868524867201551781e-21,6.261573137283130628e-15
3.710000000000000000e+02,5.114360564464483596e-05,5.003326898416504708e-05,0.000000000000000000e+00,1.110336660479791631e-06,1.939826799477249875e-15,1.469927748082432206e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.939183408007324204e-15,4.995720185917329386e-17,0.000000000000000000e+00,7.851981059630104640e-21,6.248407993520346682e-15
3.720000000000000000e+02,5.114359008405200977e-05,5.003326836187953268e-05,0.000000000000000000e+00,1.110321722172478783e-06,1.961920494063921920e-15,1.469927758106881255e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.961093947626355955e-15,5.694342411240864756e-17,0.000000000000000000e+00,7.851981054479013916e-21,6.248407989421238458e-15
3.730000000000000000e+02,5.114362419390975679e-05,5.003328710564713163e-05,0.000000000000000000e+00,1.110337088262626642e-06,1.958820908493553726e-15,1.469927747795366724e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.958158082647591342e-15,5.095365395892917841e-17,0.000000000000000000e+00,7.851981060439758066e-21,6.248407994164648037e-15
3.740000000000000000e+02,5.114366172920230535e-05,5.003332502646035644e-05,0.000000000000000000e+00,1.110336702741950387e-06,1.988102175382954996e-15,1.469927748054072003e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.987019628703586540e-15,6.559919852746797633e-17,0.000000000000000000e+00,7.851981056348401265e-21,6.248407990908849476e-15
3.750000000000000000e+02,5.114357693498616212e-05,5.003324026599722255e-05,0.000000000000000000e+00,1.110336668988937659e-06,1.954823972354486082e-15,1.469927748076722107e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.954339088772785545e-15,4.353721310417207882e-17,0.000000000000000000e+00,7.851981056570107399e-21,6.248407991085279795e-15
3.760000000000000000e+02,5.114360545044800449e-05,5.003326872225703878e-05,0.000000000000000000e+00,1.110336728190968678e-06,1.973653946960949366e-15,1.469927748036994331e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.972734612922682291e-15,6.023329037728791972e-17,0.000000000000000000e+00,7.851980629865662564e-21,6.248407651524669859e-15
3.770000000000000000e+02,5.114362441070468190e-05,5.003329586376855021e-05,0.000000000000000000e+00,1.110328546936128938e-06,2.003934258917031857e-15,1.469927753527070502e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,2.003289739884838442e-15,5.082058708669753988e-17,0.000000000000000000e+00,7.851981118179857013e-21,6.248408040112759441e-15
3.780000000000000000e+02,5.114361300797627035e-05,5.003327610192143679e-05,0.000000000000000000e+00,1.110336906054833553e-06,1.976500319206030443e-15,1.469927747917638028e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.975483614143084109e-15,6.338771183805536190e-17,0.000000000000000000e+00,7.851981038482324057e-21,6.248407976691476805e-15
3.790000000000000000e+02,5.114361122841574905e-05,5.003327449699960036e-05,0.000000000000000000e+00,1.110336731416145515e-06,2.019041572509380227e-15,1.469927748034830062e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,2.018525780763208387e-15,4.563489732405670479e-17,0.000000000000000000e+00,7.851981133177084022e-21,6.248408052047172596e-15
3.800000000000000000e+02,5.114359914710276859e-05,5.003326992645447933e-05,0.000000000000000000e+00,1.110329220648290106e-06,2.007337600638354954e-15,1.469927753074971477e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,2.006632374111613243e-15,5.320486859381785338e-17,0.000000000000000000e+00,7.851981208004602187e-21,6.248408111593019840e-15
3.810000000000000000e+02,5.114360289260160019e-05,5.003326608811320663e-05,0.000000000000000000e+00,1.110336804488391444e-06,1.974559506607497733e-15,1.469927747985794619e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.973832198787754259e-15,5.358820860124531991e-17,0.000000000000000000e+00,7.851980944269004448e-21,6.248407901718899990e-15
3.820000000000000000e+02,5.114360260880605725e-05,5.003326590925553198e-05,0.000000000000000000e+00,1.110336699550524212e-06,1.941322795508776283e-15,1.469927748056213623e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.940893773555562531e-15,4.081122484812878728e-17,0.000000000000000000e+00,7.851981230325921099e-21,6.248408129355761400e-15
3.830000000000000000e+02,5.114360563835729684e-05,5.003326898205994659e-05,0.000000000000000000e+00,1.110336656297352367e-06,2.001371293711250740e-15,1.469927748085238850e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,2.000959740724453296e-15,4.058535733143562370e-17,0.000000000000000000e+00,7.851980933048613328e-21,6.248407892789996397e-15
3.840000000000000000e+02,5.114360666632223468e-05,5.003327007976606042e-05,0.000000000000000000e+00,1.110336586556172559e-06,2.001109707930627279e-15,1.469927748132038969e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,2.000601581030745300e-15,4.509298271159864007e-17,0.000000000000000000e+00,7.851981451306635417e-21,6.248408305206626741e-15
3.850000000000000000e+02,5.114360556399760933e-05,5.003326889709691091e-05,0.000000000000000000e+00,1.110336666900696089e-06,1.967053042605770203e-15,1.469927748078123431e+00,-3.099999999999938360e-01,1.000000000000000000e+00,5.114360564464483596e-05,1.966542267016544019e-15,4.482392665080045730e-17,0.000000000000000000e+00,7.851981166468028947e-21,6.248408078539265918e-15
